tweet_id,source,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count,created_at,full_text,date,time,dog_stages
794332329137291264,Twitter for iPhone,https://twitter.com/dog_rates/status/794332329137291264/photo/1,12,10,Nimbus,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,0.988307,True,Malamute,0.00490635,True,Great Pyrenees,0.00290129,True,9134,2537,2016-11-04 00:15:59+00:00,This is Nimbus (like the cloud). He just bought this fancy af duck raincoat. Only protects one ear tho. 12/10 so h*ckin floofy https://t.co/SIQbb8c3AU,2016-11-04,00:15:59,
794205286408003585,Twitter for iPhone,"https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1,https://twitter.com/dog_rates/status/794205286408003585/photo/1",14,10,Laika,https://pbs.twimg.com/media/CwWVe_3WEAAHAvx.jpg,3,Pedestal,0.66266,False,Fountain,0.294827,False,Brass,0.0203711,False,8774,3111,2016-11-03 15:51:10+00:00,This is Laika. She was a space pupper. The first space pupper actually. Orbited earth like a h*ckin boss. 14/10 hero af https://t.co/trSjgY3h4g,2016-11-03,15:51:10,
793962221541933056,Twitter for iPhone,"https://twitter.com/dog_rates/status/793962221541933056/photo/1,https://twitter.com/dog_rates/status/793962221541933056/photo/1",12,10,Maximus,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador Retriever,0.8616510000000001,True,Golden Retriever,0.0444618,True,Staffordshire Bullterrier,0.0164967,True,15909,4576,2016-11-02 23:45:19+00:00,This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,2016-11-02,23:45:19,
793845145112371200,Twitter for iPhone,https://twitter.com/dog_rates/status/793845145112371200/photo/1,13,10,Clark,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old English Sheepdog,0.7652770000000001,True,Bedlington Terrier,0.1127529999999999,True,Kerry Blue Terrier,0.0476616999999999,True,8770,1746,2016-11-02 16:00:06+00:00,This is Clark. He was just caught wearing pants. 13/10 game-changing af https://t.co/2Xo19aPrG5,2016-11-02,16:00:06,
793601777308463104,Twitter for iPhone,https://twitter.com/dog_rates/status/793601777308463104/photo/1,12,10,Dobby,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,Miniature Pinscher,0.538981,True,Chihuahua,0.21783,True,Toy Terrier,0.0891487,True,7581,1518,2016-11-01 23:53:02+00:00,This is Dobby. I can't stop looking at her feet. 12/10 would absolutely snug https://t.co/LhzPWv6rTv,2016-11-01,23:53:02,
793500921481273345,Twitter for iPhone,"https://twitter.com/dog_rates/status/793500921481273345/photo/1,https://twitter.com/dog_rates/status/793500921481273345/photo/1",12,10,Fiona,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,Golden Retriever,0.3261219999999999,True,Labrador Retriever,0.219904,True,Chesapeake Bay Retriever,0.163366,True,10125,2234,2016-11-01 17:12:16+00:00,This is Fiona. She's an extremely mediocre copilot. Very distracting. Wink makes up for all the missed turns. 12/10 https://t.co/aF5MmpvPqN,2016-11-01,17:12:16,
793286476301799424,Twitter for iPhone,"https://twitter.com/dog_rates/status/793286476301799424/photo/1,https://twitter.com/dog_rates/status/793286476301799424/photo/1",13,10,Moreton,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan Hound,0.2746369999999999,True,Borzoi,0.142204,True,Doormat,0.109677,False,23356,8593,2016-11-01 03:00:09+00:00,This is Moreton. He's the Good Boy Who Lived. 13/10 magical as h*ck https://t.co/rLHGx3VAF3,2016-11-01,03:00:09,
793271401113350145,Twitter for iPhone,https://twitter.com/dog_rates/status/793271401113350145/photo/1,12,10,Dave,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian Husky,0.2316949999999999,True,Eskimo Dog,0.206749,True,Pembroke,0.0701195,True,8249,2248,2016-11-01 02:00:14+00:00,Meet Dave. It's his favorite day of the year. He gets to fulfill his dream of being a dinosaur. 12/10 inspirational af https://t.co/MgQSdfZGPN,2016-11-01,02:00:14,
793256262322548741,Twitter for iPhone,https://twitter.com/dog_rates/status/793256262322548741/photo/1,12,10,,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,Basset,0.2076219999999999,True,Walker Hound,0.0605741999999999,True,Beagle,0.0412205,True,18935,7805,2016-11-01 01:00:05+00:00,Oh h*ck look at this spookling right here. Fright level off the charts. 12/10 sufficiently spooked https://t.co/BNy9IIJMb0,2016-11-01,01:00:05,
793241302385262592,Twitter for iPhone,https://twitter.com/dog_rates/status/793241302385262592/photo/1,13,10,Tucker,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,Golden Retriever,0.559308,True,Labrador Retriever,0.3902219999999999,True,Cocker Spaniel,0.0363157,True,9992,3077,2016-11-01 00:00:38+00:00,This is Tucker. He's out here bustin h*ckin ghosts. 13/10 dedicated af https://t.co/Ap477GhwXt,2016-11-01,00:00:38,
793226087023144960,Twitter for iPhone,"https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1,https://twitter.com/dog_rates/status/793226087023144960/photo/1",11,10,Juno,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,Wire-Haired Fox Terrier,0.456047,True,Lakeland Terrier,0.273428,True,English Springer,0.0836433,True,9287,2717,2016-10-31 23:00:11+00:00,"This is Juno. She spooked me up real good, but only to get my attention. Above average handwriting for a dog I think. 11/10 https://t.co/hFxxBCWlwj",2016-10-31,23:00:11,
793210959003287553,Twitter for iPhone,https://twitter.com/dog_rates/status/793210959003287553/photo/1,10,10,Maude,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,Doormat,0.874431,False,French Bulldog,0.0187590999999999,True,Boston Bull,0.0151344,True,8479,2608,2016-10-31 22:00:04+00:00,This is Maude. She's the h*ckin happiest wasp you've ever seen. 10/10 would pet with caution https://t.co/etL8FHBrh8,2016-10-31,22:00:04,
793195938047070209,Twitter for iPhone,"https://twitter.com/dog_rates/status/793195938047070209/photo/1,https://twitter.com/dog_rates/status/793195938047070209/photo/1",12,10,Lily,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador Retriever,0.654762,True,Golden Retriever,0.0741,True,Chihuahua,0.0423393,True,14457,5273,2016-10-31 21:00:23+00:00,Say hello to Lily. She's pupset that her costume doesn't fit as well as last year. 12/10 poor puppo https://t.co/YSi6K1firY,2016-10-31,21:00:23,
793180763617361921,Twitter for iPhone,https://twitter.com/dog_rates/status/793180763617361921/photo/1,11,10,Newt,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland Terrier,0.266824,True,Irish Terrier,0.218783,True,Airedale,0.13296,True,6564,1864,2016-10-31 20:00:05+00:00,This is Newt. He's a strawberry. 11/10 https://t.co/2VhmlwxA1Q,2016-10-31,20:00:05,
793165685325201412,Twitter for iPhone,https://twitter.com/dog_rates/status/793165685325201412/photo/1,12,10,Benji,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,Golden Retriever,0.946224,True,Labrador Retriever,0.0364766,True,Doormat,0.00235285,False,8909,2626,2016-10-31 19:00:10+00:00,This is Benji. He's Air Bud. It's a low effort costume but he pulls it off rather h*ckin well. 12/10 would happily get dunked on https://t.co/IbzT7DJvBo,2016-10-31,19:00:10,
793150605191548928,Twitter for iPhone,https://twitter.com/dog_rates/status/793150605191548928/photo/1,11,10,Nida,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian Greyhound,0.193869,True,Bluetick,0.16038,True,Standard Poodle,0.1259819999999999,True,5857,1595,2016-10-31 18:00:14+00:00,This is Nida. She's a free elf. Waited so long for this day. 11/10 https://t.co/3lE8Izgmkf,2016-10-31,18:00:14,
793135492858580992,Twitter for iPhone,"https://twitter.com/dog_rates/status/793135492858580992/photo/1,https://twitter.com/dog_rates/status/793135492858580992/photo/1",13,10,,https://pbs.twimg.com/media/CwHIg61WIAApnEV.jpg,1,Bakery,0.737041,False,Saltshaker,0.0523959,False,Teddy,0.0465926,False,6089,2360,2016-10-31 17:00:11+00:00,Your favorite squad is looking extra h*ckin spooky today. 13/10 for all https://t.co/PrgvOyPtDT,2016-10-31,17:00:11,
793120401413079041,Twitter for iPhone,https://twitter.com/dog_rates/status/793120401413079041/photo/1,11,10,Robin,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador Retriever,0.7249439999999999,True,Golden Retriever,0.169744,True,Kuvasz,0.0355023,True,12029,3688,2016-10-31 16:00:13+00:00,"This is Robin. She's desperately trying to do me a frighten, but her tongue drastically decreases her spook value. Still 11/10 great effort https://t.co/sxMrsOZ8zb",2016-10-31,16:00:13,
792913359805018113,Twitter for iPhone,"https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1,https://twitter.com/dog_rates/status/792913359805018113/photo/1",13,10,,https://pbs.twimg.com/media/CwD-eCLWIAA6v0B.jpg,4,Web Site,0.2267159999999999,False,Lighter,0.0819414,False,Switch,0.0390086,False,13598,3715,2016-10-31 02:17:31+00:00,Here is a perfect example of someone who has their priorities in order. 13/10 for both owner and Forrest https://t.co/LRyMrU7Wfq,2016-10-31,02:17:31,
792883833364439040,Twitter for iPhone,"https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1,https://twitter.com/dog_rates/status/792883833364439040/photo/1",12,10,Bailey,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,Jack-O'-Lantern,0.999306,False,Basketball,0.000113129,False,Standard Poodle,8.31451e-05,True,10711,4003,2016-10-31 00:20:11+00:00,This is Bailey. She's rather h*ckin hype for Halloween tomorrow. Carved those pupkins herself. 12/10 https://t.co/v17mFm0Ftz,2016-10-31,00:20:11,
792773781206999040,Twitter for iPhone,https://twitter.com/dog_rates/status/792773781206999040/photo/1,12,10,Monster,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire Terrier,0.912804,True,Silky Terrier,0.0678225,True,Australian Terrier,0.00445069,True,7000,1570,2016-10-30 17:02:53+00:00,This is Monster. Not an actual monster tho. He's showing you his tongue. Very impressive Monster. 12/10 would snug https://t.co/RhaPExuxJL,2016-10-30,17:02:53,
792394556390137856,Twitter for iPhone,"https://twitter.com/dog_rates/status/792394556390137856/photo/1,https://twitter.com/dog_rates/status/792394556390137856/photo/1",12,10,BeBe,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,Cocker Spaniel,0.746387,True,Irish Setter,0.0916151,True,Miniature Poodle,0.0610781999999999,True,12719,4015,2016-10-29 15:55:58+00:00,Meet BeBe. She rocks the messy bun of your dreams. H*ckin flawless. 12/10 would watch her tutorial https://t.co/of0pFNBIl8,2016-10-29,15:55:58,
792050063153438720,Twitter for iPhone,"https://twitter.com/dog_rates/status/792050063153438720/photo/1,https://twitter.com/dog_rates/status/792050063153438720/photo/1",11,10,Remus,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,Komondor,0.942856,True,Swab,0.0527151999999999,False,Tibetan Terrier,0.0027429999999999,True,6778,1672,2016-10-28 17:07:05+00:00,This is Remus. He's a mop that came to life. Can't see anything. Constantly trips over himself. Still a very good dog. 11/10 https://t.co/S3f1SYylzu,2016-10-28,17:07:05,
791672322847637504,Twitter for iPhone,https://twitter.com/dog_rates/status/791672322847637504/photo/1,13,10,,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,Golden Retriever,0.705092,True,Labrador Retriever,0.219721,True,Kuvasz,0.015965,True,11147,2925,2016-10-27 16:06:04+00:00,When she says you're a good boy and you know you're a good boy because you're a good boy. 13/10 https://t.co/O5IUmRHRIh,2016-10-27,16:06:04,
791406955684368384,Twitter for iPhone,"https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1,https://twitter.com/dog_rates/status/791406955684368384/photo/1",12,10,Levi,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,0.972629,True,Cardigan,0.0270259,True,Basenji,0.000152502,True,12487,3855,2016-10-26 22:31:36+00:00,Say hello to Levi. He's a Madagascan Butterbop. One of the more docile Butterbops I've seen. 12/10 would give all the pets https://t.co/Zcw9Sccctc,2016-10-26,22:31:36,
791312159183634433,Twitter for iPhone,"https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1,https://twitter.com/dog_rates/status/791312159183634433/photo/1",12,10,Mabel,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,Miniature Pinscher,0.892925,True,Toy Terrier,0.0955238,True,Doberman,0.00354426,True,8322,2364,2016-10-26 16:14:55+00:00,This is Mabel. She's super h*ckin smol. Portable af. Comes with the smol shoe. 12/10 would keep in frocket https://t.co/GGJvxYt3xK,2016-10-26,16:14:55,
790987426131050500,Twitter for iPhone,https://twitter.com/dog_rates/status/790987426131050500/photo/1,12,10,Misty,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,Cocker Spaniel,0.349195,True,Flat-Coated Retriever,0.309535,True,Newfoundland,0.104768,True,9309,1988,2016-10-25 18:44:32+00:00,This is Misty. She has a cowboy hat on her nose. 12/10 https://t.co/Eno0mypHIr,2016-10-25,18:44:32,
790946055508652032,Twitter for iPhone,https://twitter.com/dog_rates/status/790946055508652032/photo/1,12,10,Betty,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,Dishwasher,0.700466,False,Golden Retriever,0.245773,True,Chow,0.0390116999999999,True,15858,4386,2016-10-25 16:00:09+00:00,This is Betty. She's assisting with the dishes. Such a good puppo. 12/10 h*ckin helpful af https://t.co/dgvTPZ9tgI,2016-10-25,16:00:09,
790698755171364864,Twitter for iPhone,https://twitter.com/dog_rates/status/790698755171364864/photo/1,12,10,Mosby,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese Mountain Dog,0.996541,True,Entlebucher,0.00105698,True,Appenzeller,0.000997907,True,7805,1804,2016-10-24 23:37:28+00:00,This is Mosby. He appears to be rather h*ckin snuggable af. 12/10 keep it up Mosby https://t.co/IiiBq460I7,2016-10-24,23:37:28,
790581949425475584,Twitter for iPhone,"https://twitter.com/dog_rates/status/790581949425475584/photo/1,https://twitter.com/dog_rates/status/790581949425475584/photo/1",11,10,Duke,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,Refrigerator,0.998886,False,Malinois,0.000152999,True,Kelpie,0.000130817,True,19566,6647,2016-10-24 15:53:19+00:00,This is Duke. He sneaks into the fridge sometimes. It's his safe place. 11/10 would give little jacket if necessary https://t.co/Fd5WFDTMH4,2016-10-24,15:53:19,
790337589677002753,Twitter for iPhone,https://twitter.com/dog_rates/status/790337589677002753/photo/1,12,10,Maggie,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,0.658808,True,Cardigan,0.153096,True,Toy Terrier,0.102299,True,7424,1768,2016-10-23 23:42:19+00:00,Meet Maggie. She can hear your cells divide. 12/10 can also probably fly https://t.co/ovE2hqXryV,2016-10-23,23:42:19,
790277117346975746,Twitter for iPhone,https://twitter.com/dog_rates/status/790277117346975746/photo/1,11,10,Bruce,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador Retriever,0.427742,True,Great Dane,0.190503,True,Curly-Coated Retriever,0.146427,True,11904,2956,2016-10-23 19:42:02+00:00,This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,2016-10-23,19:42:02,
789986466051088384,Twitter for iPhone,https://twitter.com/dog_rates/status/789986466051088384/photo/1,12,10,Happy,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,Tub,0.479477,False,Bathtub,0.325106,False,Golden Retriever,0.0785304999999999,True,8811,2144,2016-10-23 00:27:05+00:00,This is Happy. He's a bathtub reviewer. Seems to be pleased with this one. 12/10 https://t.co/Ln89R4FP7v,2016-10-23,00:27:05,
789628658055020548,Twitter for iPhone,https://twitter.com/dog_rates/status/789628658055020548/photo/1,13,10,Eli,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,Chow,0.260702,True,Cougar,0.0881427,False,Pomeranian,0.0798831,True,7082,1648,2016-10-22 00:45:17+00:00,This is Eli. He can fly. 13/10 magical af https://t.co/huPSJJ7FDI,2016-10-22,00:45:17,
789599242079838210,Twitter for iPhone,"https://twitter.com/dog_rates/status/789599242079838210/photo/1,https://twitter.com/dog_rates/status/789599242079838210/photo/1",12,10,Brownie,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake Bay Retriever,0.8788219999999999,True,Beagle,0.0185703,True,Labrador Retriever,0.0174985,True,6377,1795,2016-10-21 22:48:24+00:00,This is Brownie. She's wearing a Halloween themed onesie. 12/10 festive af https://t.co/0R4meWXFOx,2016-10-21,22:48:24,
789530877013393408,Twitter for iPhone,"https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1,https://twitter.com/dog_rates/status/789530877013393408/photo/1",12,10,Rizzy,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,Schipperke,0.363272,True,Kelpie,0.197021,True,Norwegian Elkhound,0.151024,True,11092,3155,2016-10-21 18:16:44+00:00,This is Rizzy. She smiles a lot. 12/10 contagious af https://t.co/TU4sZogVIq,2016-10-21,18:16:44,
789268448748703744,Twitter for iPhone,https://twitter.com/dog_rates/status/789268448748703744/photo/1,10,10,Stella,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,Malamute,0.81286,True,Siberian Husky,0.120853,True,Eskimo Dog,0.0242692999999999,True,8659,2446,2016-10-21 00:53:56+00:00,This is Stella. She's happier than I will ever be. 10/10 would trade lives with https://t.co/JSs2bfDtTS,2016-10-21,00:53:56,
789137962068021249,Twitter for iPhone,"https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1,https://twitter.com/dog_rates/status/789137962068021249/photo/1",12,10,Bo,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,0.746135,True,Pekinese,0.0703834,True,Pembroke,0.0492369,True,9225,2608,2016-10-20 16:15:26+00:00,This is Bo. He's a West Congolese Bugaboop Snuggle. Rather exotic. Master of the head tilt. 12/10 would pay to pet https://t.co/2jwxxtNzoN,2016-10-20,16:15:26,
788908386943430656,Twitter for iPhone,https://twitter.com/dog_rates/status/788908386943430656/photo/1,11,10,Lucy,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,Remote Control,0.8815379999999999,False,Oscilloscope,0.0355131,False,Golden Retriever,0.0340897,True,26073,11709,2016-10-20 01:03:11+00:00,"This is Lucy. She destroyed not one, but two remotes trying to turn off the debate. 11/10 relatable af https://t.co/3BXh073tDm",2016-10-20,01:03:11,
788765914992902144,Twitter for iPhone,https://twitter.com/dog_rates/status/788765914992902144/photo/1,12,10,Butter,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,Cocker Spaniel,0.500509,True,Golden Retriever,0.272734,True,Jigsaw Puzzle,0.0414758,False,25909,9660,2016-10-19 15:37:03+00:00,This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,2016-10-19,15:37:03,
788412144018661376,Twitter for iPhone,"https://twitter.com/dog_rates/status/788412144018661376/photo/1,https://twitter.com/dog_rates/status/788412144018661376/photo/1",11,10,Dexter,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,Golden Retriever,0.805238,True,Labrador Retriever,0.113798,True,Brittany Spaniel,0.0385587,True,14720,4924,2016-10-18 16:11:17+00:00,This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,2016-10-18,16:11:17,
788178268662984705,Twitter for iPhone,"https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1,https://twitter.com/dog_rates/status/788178268662984705/photo/1",13,10,,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,0.73548,True,Pomeranian,0.075101,True,Arctic Fox,0.0360719,False,6898,1979,2016-10-18 00:41:57+00:00,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,2016-10-18,00:41:57,
788150585577050112,Twitter for iPhone,"https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1,https://twitter.com/dog_rates/status/788150585577050112/photo/1",13,10,Leo,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,Chow,0.814145,True,Pomeranian,0.112704,True,Chihuahua,0.0158832,True,5803,1199,2016-10-17 22:51:57+00:00,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,2016-10-17,22:51:57,
788039637453406209,Twitter for iPhone,"https://twitter.com/dog_rates/status/788039637453406209/photo/1,https://twitter.com/dog_rates/status/788039637453406209/photo/1",12,10,,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,Beach Wagon,0.362925,False,Minivan,0.304759,False,Limousine,0.101702,False,5796,1229,2016-10-17 15:31:05+00:00,Did... did they pick out that license plate? 12/10 for both https://t.co/lRmUUOxgbQ,2016-10-17,15:31:05,
787810552592695296,Twitter for iPhone,"https://twitter.com/dog_rates/status/787810552592695296/photo/1,https://twitter.com/dog_rates/status/787810552592695296/photo/1",11,10,Frank,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,Pug,0.362835,True,French Bulldog,0.2218639999999999,True,English Setter,0.0804183,True,8156,2839,2016-10-17 00:20:47+00:00,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,2016-10-17,00:20:47,
787717603741622272,Twitter for iPhone,"https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1,https://twitter.com/dog_rates/status/787717603741622272/photo/1",13,10,Tonks,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German Shepherd,0.992339,True,Malinois,0.00492039,True,Kelpie,0.0008528019999999,True,9710,2586,2016-10-16 18:11:26+00:00,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,2016-10-16,18:11:26,
787397959788929025,Twitter for iPhone,https://twitter.com/dog_rates/status/787397959788929025/photo/1,11,10,Moose,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,Toy Terrier,0.0210845,True,Miniature Pinscher,0.019484,True,10332,2668,2016-10-15 21:01:17+00:00,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,2016-10-15,21:01:17,
787322443945877504,Twitter for iPhone,https://twitter.com/dog_rates/status/787322443945877504/photo/1,10,10,Lincoln,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,Seat Belt,0.747739,False,Golden Retriever,0.1057029999999999,True,Dingo,0.0172568,False,7396,1626,2016-10-15 16:01:13+00:00,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,2016-10-15,16:01:13,
786963064373534720,Twitter for iPhone,https://twitter.com/dog_rates/status/786963064373534720/photo/1,12,10,Rory,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,Golden Retriever,0.915303,True,Saluki,0.0462126,True,Labrador Retriever,0.0375041,True,25285,7426,2016-10-14 16:13:10+00:00,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,2016-10-14,16:13:10,
786709082849828864,Twitter for iPhone,https://twitter.com/dog_rates/status/786709082849828864/photo/1,75,10,Logan,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,Persian Cat,0.122978,False,Chow,0.102654,True,17370,5729,2016-10-13 23:23:56+00:00,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",2016-10-13,23:23:56,
786664955043049472,Twitter for iPhone,https://twitter.com/dog_rates/status/786664955043049472/photo/1,12,10,,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,Keeshond,0.464816,True,Pomeranian,0.00781249,True,10047,2363,2016-10-13 20:28:35+00:00,"""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",2016-10-13,20:28:35,
786595970293370880,Twitter for iPhone,https://twitter.com/dog_rates/status/786595970293370880/photo/1,11,10,Dale,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,Cardigan,0.287178,True,Chow,0.000570176,True,8978,2916,2016-10-13 15:54:28+00:00,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,2016-10-13,15:54:28,
786363235746385920,Twitter for iPhone,"https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1,https://twitter.com/dog_rates/status/786363235746385920/photo/1",13,10,Rizzo,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,Golden Retriever,0.929266,True,Labrador Retriever,0.0628667,True,Saluki,0.00215669,True,10278,3218,2016-10-13 00:29:39+00:00,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,2016-10-13,00:29:39,doggo
786233965241827333,Twitter for iPhone,https://twitter.com/dog_rates/status/786233965241827333/photo/1,11,10,Mattie,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador Retriever,0.478193,True,Schipperke,0.224817,True,Staffordshire Bullterrier,0.0773956,True,14410,4375,2016-10-12 15:55:59+00:00,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,2016-10-12,15:55:59,
785927819176054784,Twitter for iPhone,https://twitter.com/dog_rates/status/785927819176054784/photo/1,12,10,Lucy,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,Teddy,0.97207,False,Toy Poodle,0.00849262,True,Chow,0.00288271,True,10813,2988,2016-10-11 19:39:28+00:00,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,2016-10-11,19:39:28,
